date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,vehicle_images,unnamed:_20
2024-07-04 10:40:00,10:40:00,CNR4592321965,Canceled By Driver,CID828063,Bike,Bellandur,Whitefield,,,,More than permitted people in there,,,165,,0,,,#NAME?,
2024-07-05 20:49:00,20:49:00,CNR5953922226,Success,CID390419,Ebike,Chamarajpet,Kammanahalli,203.0,145.0,,,No,,406,Upi,5,4.8,4.8,#NAME?,
2024-07-11 16:21:00,16:21:00,CNR7175214991,Canceled By Driver,CID385362,Auto,Magadi Road,Sahakar Nagar,,,,Personal & Car related issue,,,1674,,0,,,#NAME?,
2024-07-01 08:44:00,8:44:00,CNR4533288786,Success,CID475843,Prime Sedan,Tumkur Road,Kr Puram,238.0,70.0,,,No,,497,Upi,43,3.8,4.2,#NAME?,
2024-07-09 05:51:00,5:51:00,CNR6287078401,Success,CID970876,Prime Plus,Bannerghatta Road,Btm Layout,35.0,55.0,,,No,,441,Cash,25,3.6,4.4,#NAME?,
2024-07-24 02:16:00,2:16:00,CNR1677702868,Success,CID404083,Prime Sedan,Rajarajeshwari Nagar,Devanahalli,196.0,120.0,,,No,,650,Cash,39,3.8,4.0,#NAME?,
2024-07-04 11:27:00,11:27:00,CNR1620238016,Success,CID726658,Prime Plus,Malleshwaram,Varthur,224.0,125.0,,,No,,285,Cash,45,3.4,4.2,#NAME?,
2024-07-25 06:57:00,6:57:00,CNR1243032326,Success,CID797082,Bike,Whitefield,Kammanahalli,294.0,45.0,,,No,,539,Cash,12,3.5,3.1,#NAME?,
2024-07-23 11:41:00,11:41:00,CNR1802478934,Success,CID304784,Bike,Yeshwanthpur,Varthur,217.0,35.0,,,No,,245,Upi,41,3.6,3.4,#NAME?,
2024-07-10 05:49:00,5:49:00,CNR5444032091,Success,CID160093,Prime Suv,Hsr Layout,Hennur,175.0,140.0,,,No,,196,Cash,26,4.2,3.6,#NAME?,
2024-07-21 00:12:00,0:12:00,CNR2565337051,Canceled By Driver,CID629737,Ebike,Sahakar Nagar,Langford Town,,,,More than permitted people in there,,,493,,0,,,#NAME?,
2024-07-01 12:59:00,12:59:00,CNR2347503147,Canceled By Customer,CID762394,Auto,Hosur Road,Jp Nagar,,,AC is Not working,,,,304,,0,,,#NAME?,
2024-07-21 03:50:00,3:50:00,CNR5204595843,Success,CID316900,Prime Plus,Hebbal,Bannerghatta Road,91.0,50.0,,,No,,106,Upi,29,3.7,3.6,#NAME?,
2024-07-04 14:09:00,14:09:00,CNR4047703442,Success,CID551655,Bike,Varthur,Btm Layout,140.0,125.0,,,No,,264,Cash,5,4.1,4.3,#NAME?,
2024-07-19 16:13:00,16:13:00,CNR9420282397,Success,CID391458,Bike,Yelahanka,Tumkur Road,266.0,130.0,,,No,,1491,Upi,19,4.2,4.5,#NAME?,
2024-07-05 21:53:00,21:53:00,CNR8218067626,Success,CID467398,Prime Sedan,Padmanabhanagar,Indiranagar,196.0,140.0,,,No,,778,Upi,37,4.2,3.8,#NAME?,
2024-07-19 13:59:00,13:59:00,CNR1631802029,Canceled By Customer,CID510433,Ebike,Chickpet,Mysore Road,,,AC is Not working,,,,261,,0,,,#NAME?,
2024-07-07 18:57:00,18:57:00,CNR1928120063,Canceled By Driver,CID876888,Prime Plus,Kadugodi,Yelahanka,,,,Personal & Car related issue,,,126,,0,,,#NAME?,
2024-07-02 12:25:00,12:25:00,CNR1051974261,Success,CID132264,Bike,Jayanagar,Malleshwaram,84.0,25.0,,,No,,334,Upi,36,4.6,3.6,#NAME?,
2024-07-04 06:19:00,6:19:00,CNR6765539373,Success,CID332401,Ebike,Banashankari,Kadugodi,238.0,145.0,,,No,,255,Cash,30,3.8,3.9,#NAME?,
2024-07-24 14:10:00,14:10:00,CNR9850054116,Canceled By Driver,CID875491,Prime Plus,Mg Road,Varthur,,,,Personal & Car related issue,,,2151,,0,,,#NAME?,
2024-07-15 11:04:00,11:04:00,CNR5904853433,Canceled By Driver,CID833100,Bike,Hosur Road,Shivajinagar,,,,Personal & Car related issue,,,399,,0,,,#NAME?,
2024-07-16 17:11:00,17:11:00,CNR4775903403,Canceled By Customer,CID948042,Prime Sedan,Basavanagudi,Padmanabhanagar,,,AC is Not working,,,,107,,0,,,#NAME?,
2024-07-16 18:58:00,18:58:00,CNR4361441478,Success,CID665176,Mini,Mg Road,Shivajinagar,266.0,45.0,,,No,,1388,Cash,20,4.8,4.1,#NAME?,
2024-07-06 15:38:00,15:38:00,CNR6807144951,Driver Not Found,CID381415,Prime Plus,Ulsoor,Electronic City,,,,,,,850,,0,,,#NAME?,
2024-07-18 01:56:00,1:56:00,CNR5395711974,Success,CID801243,Prime Sedan,Sahakar Nagar,Langford Town,42.0,95.0,,,No,,506,Upi,41,4.9,4.8,#NAME?,
2024-07-08 16:18:00,16:18:00,CNR5646234144,Success,CID553969,Prime Plus,Bannerghatta Road,Yeshwanthpur,77.0,120.0,,,Yes,Vehicle Breakdown,392,Cash,20,4.6,4.0,#NAME?,
2024-07-04 09:22:00,9:22:00,CNR1194272169,Canceled By Driver,CID312236,Auto,Devanahalli,Hsr Layout,,,,Customer was coughing/sick,,,501,,0,,,#NAME?,
2024-07-13 03:21:00,3:21:00,CNR3990932464,Success,CID639426,Prime Suv,Yelahanka,Hsr Layout,84.0,50.0,,,No,,672,Upi,42,4.2,3.8,#NAME?,
2024-07-09 22:58:00,22:58:00,CNR3264747863,Driver Not Found,CID626718,Prime Suv,Hsr Layout,Indiranagar,,,,,,,334,,0,,,#NAME?,
2024-07-02 17:47:00,17:47:00,CNR6872971058,Canceled By Driver,CID105895,Auto,Jayanagar,Peenya,,,,Customer related issue,,,919,,0,,,#NAME?,
2024-07-24 03:36:00,3:36:00,CNR5756643151,Success,CID382120,Bike,Peenya,Nagarbhavi,147.0,85.0,,,No,,137,Cash,40,3.3,3.6,#NAME?,
2024-07-12 13:00:00,13:00:00,CNR3994853879,Success,CID298000,Auto,Basavanagudi,Langford Town,252.0,65.0,,,No,,2533,Upi,13,3.4,4.9,#NAME?,
2024-07-20 23:53:00,23:53:00,CNR9798647446,Canceled By Driver,CID538283,Mini,Electronic City,Rt Nagar,,,,Personal & Car related issue,,,385,,0,,,#NAME?,
2024-07-25 09:29:00,9:29:00,CNR4587303652,Success,CID151681,Ebike,Hsr Layout,Rajajinagar,294.0,95.0,,,No,,437,Debit Card,24,4.4,3.6,#NAME?,
2024-07-23 04:51:00,4:51:00,CNR8691190116,Success,CID404848,Mini,Devanahalli,Sahakar Nagar,280.0,100.0,,,No,,159,Cash,12,4.2,3.5,#NAME?,
2024-07-17 08:55:00,8:55:00,CNR5458976209,Success,CID179578,Mini,Kammanahalli,Hennur,70.0,50.0,,,No,,166,Cash,6,3.4,4.1,#NAME?,
2024-07-10 04:07:00,4:07:00,CNR2896911803,Canceled By Driver,CID675353,Prime Plus,Tumkur Road,Jayanagar,,,,Customer related issue,,,259,,0,,,#NAME?,
2024-07-12 03:50:00,3:50:00,CNR2579133731,Success,CID507868,Prime Suv,Rt Nagar,Shivajinagar,161.0,115.0,,,No,,274,Upi,27,3.9,3.8,#NAME?,
2024-07-19 17:27:00,17:27:00,CNR1792271245,Success,CID812863,Prime Plus,Kengeri,Yeshwanthpur,224.0,110.0,,,No,,176,Cash,22,3.6,4.8,#NAME?,
2024-07-08 03:04:00,3:04:00,CNR3734593853,Success,CID888319,Prime Sedan,Shantinagar,Padmanabhanagar,168.0,35.0,,,No,,208,Cash,25,4.2,3.2,#NAME?,
2024-07-21 00:23:00,0:23:00,CNR4364490005,Success,CID996699,Prime Plus,Rt Nagar,Banashankari,231.0,50.0,,,Yes,Other Issue,478,Upi,6,3.3,5.0,#NAME?,
2024-07-24 00:30:00,0:30:00,CNR2446147454,Success,CID912887,Prime Suv,Magadi Road,Chamarajpet,126.0,125.0,,,No,,256,Cash,4,4.1,3.5,#NAME?,
2024-07-01 13:54:00,13:54:00,CNR6063950044,Success,CID463820,Prime Plus,Mg Road,Indiranagar,42.0,25.0,,,No,,889,Upi,10,3.3,3.7,#NAME?,
2024-07-25 22:59:00,22:59:00,CNR2334343923,Success,CID394815,Prime Plus,Malleshwaram,Jp Nagar,35.0,130.0,,,No,,360,Cash,29,4.7,4.8,#NAME?,
2024-07-16 11:03:00,11:03:00,CNR6465071206,Success,CID307773,Ebike,Ulsoor,Marathahalli,91.0,75.0,,,No,,166,Upi,46,3.0,3.9,#NAME?,
2024-07-25 21:00:00,21:00:00,CNR2974281233,Success,CID671007,Ebike,Whitefield,Devanahalli,182.0,125.0,,,No,,311,Upi,35,3.8,3.3,#NAME?,
2024-07-23 04:46:00,4:46:00,CNR5378647009,Success,CID712262,Mini,Peenya,Mg Road,189.0,110.0,,,No,,1405,Upi,18,4.9,4.3,#NAME?,
2024-07-02 14:48:00,14:48:00,CNR1659728933,Success,CID993023,Ebike,Indiranagar,Shantinagar,224.0,110.0,,,No,,351,Cash,36,4.0,3.5,#NAME?,
2024-07-30 21:53:00,21:53:00,CNR4081628445,Success,CID450644,Ebike,Shivajinagar,Mysore Road,189.0,75.0,,,No,,870,Cash,45,3.9,4.7,#NAME?,
2024-07-19 10:57:00,10:57:00,CNR4521833743,Canceled By Driver,CID293309,Ebike,Whitefield,Rajajinagar,,,,Customer related issue,,,283,,0,,,#NAME?,
2024-07-15 18:42:00,18:42:00,CNR3378353049,Success,CID627335,Auto,Magadi Road,Bannerghatta Road,217.0,30.0,,,No,,542,Upi,11,4.6,4.4,#NAME?,
2024-07-29 09:12:00,9:12:00,CNR3716461813,Success,CID852322,Prime Sedan,Frazer Town,Banashankari,189.0,45.0,,,No,,470,Upi,10,3.6,4.7,#NAME?,
2024-07-30 03:35:00,3:35:00,CNR8610164424,Success,CID738568,Prime Plus,Vijayanagar,Rajarajeshwari Nagar,35.0,95.0,,,No,,749,Credit Card,18,5.0,4.9,#NAME?,
2024-07-03 09:45:00,9:45:00,CNR7877434148,Success,CID587900,Prime Suv,Cox Town,Jp Nagar,35.0,110.0,,,No,,790,Cash,32,4.0,3.6,#NAME?,
2024-07-13 23:55:00,23:55:00,CNR2072040726,Success,CID193339,Mini,Rt Nagar,Hsr Layout,98.0,110.0,,,No,,147,Upi,45,4.4,3.2,#NAME?,
2024-07-14 14:44:00,14:44:00,CNR9707263640,Success,CID962865,Prime Sedan,Ramamurthy Nagar,Frazer Town,70.0,75.0,,,No,,320,Cash,37,3.3,4.4,#NAME?,
2024-07-03 09:34:00,9:34:00,CNR9995395962,Canceled By Driver,CID935977,Bike,Frazer Town,Mysore Road,,,,Personal & Car related issue,,,204,,0,,,#NAME?,
2024-07-15 23:20:00,23:20:00,CNR2906215485,Canceled By Driver,CID904149,Prime Suv,Kr Puram,Tumkur Road,,,,Personal & Car related issue,,,169,,0,,,#NAME?,
2024-07-14 12:18:00,12:18:00,CNR8491582427,Canceled By Driver,CID139716,Mini,Rt Nagar,Hennur,,,,Customer was coughing/sick,,,654,,0,,,#NAME?,
2024-07-30 17:57:00,17:57:00,CNR6313310701,Success,CID933126,Prime Plus,Padmanabhanagar,Rajajinagar,105.0,135.0,,,No,,972,Upi,21,4.5,4.5,#NAME?,
2024-07-07 17:00:00,17:00:00,CNR9144799055,Canceled By Driver,CID924056,Mini,Hennur,Mysore Road,,,,Customer related issue,,,242,,0,,,#NAME?,
2024-07-23 20:25:00,20:25:00,CNR9598418860,Success,CID773588,Bike,Btm Layout,Jayanagar,49.0,40.0,,,No,,242,Upi,7,3.3,4.0,#NAME?,
2024-07-15 20:27:00,20:27:00,CNR3533232800,Success,CID989425,Prime Sedan,Tumkur Road,Chickpet,133.0,70.0,,,No,,129,Cash,3,4.3,3.1,#NAME?,
2024-07-29 13:54:00,13:54:00,CNR8085637694,Canceled By Customer,CID343776,Bike,Padmanabhanagar,Yelahanka,,,Wrong Address,,,,110,,0,,,#NAME?,
2024-07-28 23:43:00,23:43:00,CNR3845063968,Success,CID179806,Prime Plus,Yelahanka,Kammanahalli,147.0,140.0,,,No,,1335,Cash,43,3.8,4.8,#NAME?,
2024-07-21 07:23:00,7:23:00,CNR7097090401,Success,CID247255,Ebike,Jp Nagar,Chickpet,224.0,120.0,,,No,,325,Cash,36,3.4,4.4,#NAME?,
2024-07-14 09:58:00,9:58:00,CNR6385345784,Success,CID795352,Prime Suv,Hosur Road,Kadugodi,77.0,55.0,,,No,,280,Upi,14,4.6,3.1,#NAME?,
2024-07-26 00:59:00,0:59:00,CNR7864924467,Canceled By Customer,CID205308,Ebike,Basavanagudi,Vijayanagar,,,Driver asked to cancel,,,,935,,0,,,#NAME?,
2024-07-15 12:54:00,12:54:00,CNR5228786960,Driver Not Found,CID263459,Prime Suv,Marathahalli,Cox Town,,,,,,,476,,0,,,#NAME?,
2024-07-30 20:37:00,20:37:00,CNR8975064339,Success,CID578528,Mini,Bellandur,Yelahanka,210.0,105.0,,,No,,306,Cash,34,3.8,3.9,#NAME?,
2024-07-01 17:59:00,17:59:00,CNR2443937320,Canceled By Driver,CID832102,Auto,Sarjapur Road,Jp Nagar,,,,Customer related issue,,,152,,0,,,#NAME?,
2024-07-13 13:52:00,13:52:00,CNR5510700209,Success,CID742455,Ebike,Btm Layout,Richmond Town,301.0,60.0,,,No,,324,Cash,4,4.1,4.4,#NAME?,
2024-07-06 17:52:00,17:52:00,CNR7083946242,Canceled By Customer,CID647912,Auto,Jayanagar,Jayanagar,,,AC is Not working,,,,120,,0,,,#NAME?,
2024-07-22 12:49:00,12:49:00,CNR4070293265,Driver Not Found,CID881204,Prime Sedan,Yeshwanthpur,Vijayanagar,,,,,,,973,,0,,,#NAME?,
2024-07-17 08:07:00,8:07:00,CNR1881695643,Success,CID298455,Prime Plus,Jp Nagar,Hosur Road,77.0,135.0,,,No,,236,Upi,17,4.8,4.0,#NAME?,
2024-07-22 22:55:00,22:55:00,CNR9591302253,Success,CID712696,Prime Plus,Magadi Road,Shivajinagar,105.0,50.0,,,No,,361,Cash,31,4.7,3.5,#NAME?,
2024-07-09 02:11:00,2:11:00,CNR4942877615,Success,CID720094,Mini,Magadi Road,Kammanahalli,77.0,80.0,,,No,,328,Cash,16,4.1,5.0,#NAME?,
2024-07-06 16:51:00,16:51:00,CNR3373281151,Success,CID130468,Ebike,Magadi Road,Jp Nagar,84.0,105.0,,,Yes,Other Issue,416,Cash,22,3.8,3.3,#NAME?,
2024-07-06 02:29:00,2:29:00,CNR4916106094,Success,CID126952,Prime Sedan,Hosur Road,Banashankari,294.0,85.0,,,No,,342,Cash,44,4.7,3.7,#NAME?,
2024-07-01 21:15:00,21:15:00,CNR5057129086,Success,CID516644,Mini,Chamarajpet,Peenya,252.0,110.0,,,No,,232,Upi,25,4.8,4.5,#NAME?,
2024-07-20 15:11:00,15:11:00,CNR9939051498,Success,CID272524,Prime Suv,Hebbal,Rajajinagar,42.0,100.0,,,No,,589,Cash,3,4.8,4.0,#NAME?,
2024-07-04 17:28:00,17:28:00,CNR8853165726,Success,CID407115,Prime Sedan,Mysore Road,Malleshwaram,301.0,85.0,,,No,,217,Cash,1,4.3,3.0,#NAME?,
2024-07-28 20:45:00,20:45:00,CNR2763341838,Success,CID224911,Ebike,Mg Road,Bannerghatta Road,294.0,60.0,,,No,,2333,Upi,19,3.6,3.9,#NAME?,
2024-07-23 07:18:00,7:18:00,CNR9379438076,Driver Not Found,CID145317,Prime Plus,Yelahanka,Devanahalli,,,,,,,155,,0,,,#NAME?,
2024-07-10 10:37:00,10:37:00,CNR1084583787,Canceled By Driver,CID205584,Bike,Frazer Town,Whitefield,,,,Customer related issue,,,367,,0,,,#NAME?,
2024-07-26 06:35:00,6:35:00,CNR9777006735,Success,CID158559,Prime Suv,Chamarajpet,Hulimavu,42.0,115.0,,,No,,360,Cash,34,3.6,4.1,#NAME?,
2024-07-03 23:18:00,23:18:00,CNR2386888055,Success,CID279509,Prime Suv,Bannerghatta Road,Magadi Road,56.0,125.0,,,No,,323,Cash,17,4.2,3.9,#NAME?,
2024-07-06 06:50:00,6:50:00,CNR1572931585,Success,CID973425,Prime Sedan,Bellandur,Bellandur,196.0,65.0,,,No,,1440,Cash,3,4.3,4.7,#NAME?,
2024-07-21 07:08:00,7:08:00,CNR6782903597,Success,CID959105,Prime Plus,Bellandur,Marathahalli,196.0,145.0,,,No,,407,Upi,22,3.3,4.3,#NAME?,
2024-07-11 14:32:00,14:32:00,CNR9209654253,Success,CID654985,Auto,Kr Puram,Rajarajeshwari Nagar,98.0,135.0,,,No,,510,Cash,17,3.3,4.6,#NAME?,
2024-07-23 05:35:00,5:35:00,CNR5833449234,Canceled By Customer,CID370785,Prime Plus,Kammanahalli,Chickpet,,,Change of plans,,,,699,,0,,,#NAME?,
2024-07-28 08:23:00,8:23:00,CNR9813628346,Success,CID931371,Auto,Ramamurthy Nagar,Hulimavu,301.0,30.0,,,No,,364,Credit Card,9,4.4,3.3,#NAME?,
2024-07-01 18:06:00,18:06:00,CNR9585908745,Success,CID154221,Auto,Hennur,Rt Nagar,259.0,90.0,,,No,,328,Upi,14,3.7,4.4,#NAME?,
2024-07-22 11:02:00,11:02:00,CNR5082578432,Success,CID929825,Bike,Mysore Road,Koramangala,140.0,105.0,,,No,,122,Upi,24,4.9,3.1,#NAME?,
2024-07-03 21:39:00,21:39:00,CNR4102372002,Success,CID421424,Prime Sedan,Hsr Layout,Tumkur Road,196.0,105.0,,,No,,339,Cash,37,4.8,3.9,#NAME?,
2024-07-26 21:42:00,21:42:00,CNR3160284918,Success,CID871346,Prime Plus,Malleshwaram,Tumkur Road,308.0,45.0,,,No,,2261,Cash,47,4.4,4.1,#NAME?,
2024-07-18 16:46:00,16:46:00,CNR7927516464,Success,CID523695,Auto,Varthur,Hulimavu,105.0,120.0,,,Yes,Customer Demand,583,Cash,15,3.6,4.8,#NAME?,
2024-07-15 14:09:00,14:09:00,CNR1978473440,Success,CID230892,Prime Plus,Ramamurthy Nagar,Richmond Town,56.0,120.0,,,No,,381,Upi,43,4.1,3.7,#NAME?,
2024-07-15 02:50:00,2:50:00,CNR9405662290,Success,CID584890,Bike,Kengeri,Hulimavu,84.0,55.0,,,No,,2074,Cash,14,4.6,4.9,#NAME?,
2024-07-20 01:42:00,1:42:00,CNR6685863254,Canceled By Customer,CID975277,Prime Plus,Vijayanagar,Whitefield,,,Wrong Address,,,,1976,,0,,,#NAME?,
2024-07-15 14:38:00,14:38:00,CNR6872811335,Canceled By Driver,CID164518,Prime Sedan,Kengeri,Basavanagudi,,,,Personal & Car related issue,,,300,,0,,,#NAME?,
2024-07-07 03:13:00,3:13:00,CNR8536703586,Success,CID991554,Prime Plus,Majestic,Koramangala,105.0,140.0,,,No,,257,Upi,16,4.7,4.1,#NAME?,
2024-07-19 17:43:00,17:43:00,CNR6650070370,Success,CID307918,Auto,Bannerghatta Road,Ulsoor,231.0,140.0,,,Yes,Customer Demand,212,Upi,7,4.8,4.2,#NAME?,
2024-07-26 07:47:00,7:47:00,CNR5251681205,Canceled By Driver,CID680745,Prime Sedan,Kammanahalli,Kadugodi,,,,Personal & Car related issue,,,481,,0,,,#NAME?,
2024-07-27 08:28:00,8:28:00,CNR2416157696,Success,CID910249,Ebike,Banashankari,Sahakar Nagar,154.0,115.0,,,No,,2033,Cash,38,4.0,4.7,#NAME?,
2024-07-06 03:58:00,3:58:00,CNR3816729961,Canceled By Customer,CID783764,Mini,Ramamurthy Nagar,Marathahalli,,,Driver asked to cancel,,,,379,,0,,,#NAME?,
2024-07-28 21:52:00,21:52:00,CNR8716642152,Success,CID142550,Auto,Langford Town,Marathahalli,287.0,60.0,,,No,,428,Cash,4,4.2,4.6,#NAME?,
2024-07-20 19:47:00,19:47:00,CNR2307213582,Success,CID935305,Prime Plus,Jayanagar,Sarjapur Road,273.0,125.0,,,No,,479,Upi,44,4.5,4.0,#NAME?,
2024-07-29 14:34:00,14:34:00,CNR5783886723,Success,CID239195,Auto,Hosur Road,Yelahanka,84.0,50.0,,,No,,472,Cash,3,3.2,4.0,#NAME?,
2024-07-29 23:06:00,23:06:00,CNR5998798233,Success,CID263459,Mini,Banashankari,Vijayanagar,203.0,35.0,,,No,,337,Cash,26,3.3,3.4,#NAME?,
2024-07-27 16:09:00,16:09:00,CNR8159449742,Success,CID544774,Prime Suv,Electronic City,Btm Layout,259.0,35.0,,,No,,295,Cash,14,4.7,4.9,#NAME?,
2024-07-09 21:24:00,21:24:00,CNR2253645053,Canceled By Customer,CID174221,Prime Plus,Indiranagar,Marathahalli,,,AC is Not working,,,,344,,0,,,#NAME?,
2024-07-27 20:56:00,20:56:00,CNR4758410554,Success,CID288999,Ebike,Jp Nagar,Peenya,63.0,75.0,,,No,,241,Cash,29,4.3,3.6,#NAME?,
2024-07-10 21:39:00,21:39:00,CNR6700533888,Success,CID729608,Prime Sedan,Kammanahalli,Marathahalli,301.0,110.0,,,No,,617,Cash,25,4.3,5.0,#NAME?,
2024-07-04 01:34:00,1:34:00,CNR5560334699,Success,CID762560,Prime Plus,Tumkur Road,Hulimavu,217.0,115.0,,,No,,334,Cash,17,3.2,3.5,#NAME?,
2024-07-12 18:59:00,18:59:00,CNR5522725338,Canceled By Driver,CID356460,Bike,Tumkur Road,Koramangala,,,,Personal & Car related issue,,,136,,0,,,#NAME?,
2024-07-21 08:05:00,8:05:00,CNR8462072590,Success,CID182816,Mini,Peenya,Jayanagar,70.0,100.0,,,No,,343,Upi,20,4.0,3.6,#NAME?,
2024-07-21 04:51:00,4:51:00,CNR3870146324,Canceled By Customer,CID669136,Prime Suv,Marathahalli,Peenya,,,Change of plans,,,,380,,0,,,#NAME?,
2024-07-24 13:39:00,13:39:00,CNR4540787271,Success,CID244874,Ebike,Banashankari,Varthur,238.0,40.0,,,No,,493,Cash,28,3.4,4.7,#NAME?,
2024-07-19 02:05:00,2:05:00,CNR6000857955,Success,CID453100,Bike,Ramamurthy Nagar,Electronic City,231.0,120.0,,,No,,461,Upi,30,3.4,3.4,#NAME?,
2024-07-05 14:28:00,14:28:00,CNR1369081867,Success,CID128434,Prime Suv,Vijayanagar,Marathahalli,35.0,145.0,,,No,,926,Cash,39,3.6,4.7,#NAME?,
2024-07-06 06:57:00,6:57:00,CNR8549359593,Success,CID310914,Prime Sedan,Hsr Layout,Kadugodi,252.0,30.0,,,No,,279,Cash,36,3.2,4.3,#NAME?,
2024-07-18 12:26:00,12:26:00,CNR1974423704,Success,CID253826,Ebike,Bannerghatta Road,Jp Nagar,77.0,120.0,,,No,,2271,Upi,40,3.3,3.2,#NAME?,
2024-07-30 18:45:00,18:45:00,CNR4115750033,Success,CID809920,Auto,Yelahanka,Basavanagudi,126.0,130.0,,,No,,392,Cash,3,4.7,4.1,#NAME?,
2024-07-01 05:38:00,5:38:00,CNR7796301724,Success,CID587335,Auto,Frazer Town,Shivajinagar,259.0,130.0,,,No,,239,Cash,15,3.8,4.7,#NAME?,
2024-07-19 07:10:00,7:10:00,CNR3508357548,Success,CID509055,Prime Plus,Hsr Layout,Bellandur,252.0,65.0,,,No,,347,Cash,38,3.3,3.8,#NAME?,
2024-07-01 00:43:00,0:43:00,CNR2169578921,Canceled By Customer,CID786481,Prime Suv,Chickpet,Frazer Town,,,Driver is not moving towards pickup location,,,,425,,0,,,#NAME?,
2024-07-09 15:21:00,15:21:00,CNR5628102327,Canceled By Customer,CID579284,Prime Plus,Varthur,Jp Nagar,,,AC is Not working,,,,332,,0,,,#NAME?,
2024-07-03 11:25:00,11:25:00,CNR9379467839,Success,CID567651,Prime Plus,Vijayanagar,Btm Layout,224.0,135.0,,,No,,290,Upi,44,4.7,3.2,#NAME?,
2024-07-17 01:54:00,1:54:00,CNR3676694382,Success,CID259728,Bike,Yelahanka,Basavanagudi,49.0,55.0,,,No,,164,Upi,15,3.9,4.5,#NAME?,
2024-07-21 22:22:00,22:22:00,CNR4811907422,Success,CID594011,Auto,Hennur,Chamarajpet,70.0,55.0,,,No,,511,Cash,18,3.9,3.2,#NAME?,
2024-07-13 12:52:00,12:52:00,CNR1428907843,Canceled By Driver,CID743350,Bike,Vijayanagar,Btm Layout,,,,Personal & Car related issue,,,354,,0,,,#NAME?,
2024-07-04 21:57:00,21:57:00,CNR8342081429,Success,CID269011,Prime Suv,Devanahalli,Hennur,161.0,135.0,,,No,,602,Cash,16,3.2,4.6,#NAME?,
2024-07-19 05:22:00,5:22:00,CNR2787534888,Success,CID307822,Prime Plus,Chamarajpet,Ramamurthy Nagar,70.0,55.0,,,No,,854,Cash,14,4.2,3.3,#NAME?,
2024-07-09 01:31:00,1:31:00,CNR7195603696,Driver Not Found,CID609564,Prime Suv,Langford Town,Kammanahalli,,,,,,,267,,0,,,#NAME?,
2024-07-05 12:53:00,12:53:00,CNR5498927227,Driver Not Found,CID453438,Prime Plus,Marathahalli,Tumkur Road,,,,,,,164,,0,,,#NAME?,
2024-07-30 07:22:00,7:22:00,CNR4048062503,Driver Not Found,CID255866,Ebike,Hennur,Nagarbhavi,,,,,,,335,,0,,,#NAME?,
2024-07-20 07:45:00,7:45:00,CNR2054127194,Success,CID795308,Ebike,Sarjapur Road,Cox Town,42.0,55.0,,,No,,176,Cash,28,3.7,3.9,#NAME?,
2024-07-19 13:20:00,13:20:00,CNR7332641221,Success,CID880158,Auto,Vijayanagar,Rt Nagar,189.0,105.0,,,No,,438,Cash,11,3.4,3.3,#NAME?,
2024-07-09 14:51:00,14:51:00,CNR8803996047,Success,CID421696,Prime Plus,Langford Town,Varthur,259.0,25.0,,,No,,812,Upi,4,3.1,4.9,#NAME?,
2024-07-23 07:21:00,7:21:00,CNR5306184872,Canceled By Customer,CID740448,Prime Plus,Shivajinagar,Cox Town,,,Driver asked to cancel,,,,435,,0,,,#NAME?,
2024-07-16 20:30:00,20:30:00,CNR6222821456,Success,CID612762,Prime Plus,Peenya,Indiranagar,35.0,130.0,,,No,,624,Upi,23,3.5,3.7,#NAME?,
2024-07-22 00:26:00,0:26:00,CNR7040413561,Success,CID681251,Prime Plus,Marathahalli,Banashankari,231.0,50.0,,,No,,170,Credit Card,21,3.2,4.3,#NAME?,
2024-07-05 08:41:00,8:41:00,CNR3973889273,Success,CID785651,Ebike,Kadugodi,Shivajinagar,273.0,50.0,,,No,,613,Upi,32,3.2,3.9,#NAME?,
2024-07-20 11:16:00,11:16:00,CNR3944191068,Canceled By Customer,CID199162,Prime Plus,Rajarajeshwari Nagar,Banashankari,,,Driver asked to cancel,,,,500,,0,,,#NAME?,
2024-07-02 14:18:00,14:18:00,CNR1346399700,Canceled By Customer,CID272818,Prime Sedan,Richmond Town,Rt Nagar,,,Driver asked to cancel,,,,400,,0,,,#NAME?,
2024-07-24 20:29:00,20:29:00,CNR3229283917,Canceled By Driver,CID947423,Ebike,Peenya,Mg Road,,,,More than permitted people in there,,,303,,0,,,#NAME?,
2024-07-01 04:21:00,4:21:00,CNR7352918754,Success,CID974935,Ebike,Chickpet,Magadi Road,119.0,30.0,,,Yes,Customer Demand,679,Cash,13,3.4,4.5,#NAME?,
2024-07-21 01:53:00,1:53:00,CNR2500917132,Canceled By Driver,CID211770,Prime Plus,Devanahalli,Kammanahalli,,,,Customer related issue,,,798,,0,,,#NAME?,
2024-07-20 04:00:00,4:00:00,CNR8065183387,Success,CID303639,Ebike,Tumkur Road,Hsr Layout,175.0,45.0,,,No,,110,Upi,41,3.3,3.0,#NAME?,
2024-07-02 14:48:00,14:48:00,CNR6134754007,Success,CID473402,Bike,Kengeri,Mysore Road,280.0,100.0,,,Yes,Other Issue,372,Credit Card,38,4.8,5.0,#NAME?,
